 "tags","is_answered","view_count","answer_count","score","last_activity_date","creation_date","last_edit_date","question_id","content_license","link","title","body","code"
"['python'; 'dictionary']","True","371248","2","151","1609241476","1335712341","1455074125","10373247","","https://stackoverflow.com/questions/10373247/how-do-i-write-a-python-dictionary-to-a-csv-file","How do I write a Python dictionary to a csv file?","I have what I think should be a very easy task that I can't seem to solve.How do I write a Python dictionary to a csv file?  All I want is to write the dictionary keys to the top row of the file and the key values to the second line.The closest that I've come is the following (that I got from somebody else's post):f = open('mycsvfile.csv''wb')w = csv.DictWriter(fmy_dict.keys())w.writerows(my_dict)f.close()The problem is the above code seems to only be writing the keys to the first line and that's it.  I'm not getting the values written to the second line.Any ideas?","[<code>f=open('mycsvfile.csv''wb')w=csv.DictWriter(fmy_dict.keys())w.writerows(my_dict)f.close()</code>]"
"['python'; 'list']","True","279046","12","252","1632160039","1263315017","1602729306","2050637","CC BY-SA 4.0","https://stackoverflow.com/questions/2050637/appending-the-same-string-to-a-list-of-strings-in-python","Appending the same string to a list of strings in Python","I am trying to take one string and append it to every string contained in a list and then have a new list with the completed strings. Example:list1 = ['foo' 'fob' 'faz' 'funk']string = 'bar'*magic*list2 = ['foobar' 'fobbar' 'fazbar' 'funkbar']I tried for loops and an attempt at list comprehension but it was garbage. As always any help much appreciated.","[<code>list1=['foo''fob''faz''funk']string='bar'*magic*list2=['foobar''fobbar''fazbar''funkbar']</code>]"
"['python'; 'list'; 'recursion'; 'os.walk']","True","254778","13","207","1637075393","1377227936","1637075393","18394147","CC BY-SA 4.0","https://stackoverflow.com/questions/18394147/how-to-do-a-recursive-sub-folder-search-and-return-files-in-a-list","How to do a recursive sub-folder search and return files in a list?","I am working on a script to recursively go through subfolders in a mainfolder and build a list off a certain file type. I am having an issue with the script. It's currently set as follows:for root subFolder files in os.walk(PATH):    for item in files:        if item.endswith(.txt) :            fileNamePath = str(os.path.join(rootsubFolderitem))the problem is that the subFolder variable is pulling in a list of subfolders rather than the folder that the ITEM file is located. I was thinking of running a for loop for the subfolder before and join the first part of the path but I figured I'd double check to see if anyone has any suggestions before that.","[<code>forrootsubFolderfilesinos.walk(PATH):foriteminfiles:ifitem.endswith(.txt):fileNamePath=str(os.path.join(rootsubFolderitem))</code><code>subFolder</code>]"
"['python'; 'windows'; 'python-3.x'; 'numpy'; 'pip']","True","269471","17","174","1605720995","1422442807","1481944058","28190534","CC BY-SA 3.0","https://stackoverflow.com/questions/28190534/windows-scipy-install-no-lapack-blas-resources-found","Windows Scipy Install: No Lapack/Blas Resources Found","I am trying to install python and a series of packages onto a 64bit windows 7 desktop. I have installed Python 3.4 have Microsoft Visual Studio C++ installed and have successfully installed numpy pandas and a few others. I am getting the following error when trying to install scipy;numpy.distutils.system_info.NotFoundError: no lapack/blas resources foundI am using pip install offline the install command I am using is;pip install --no-index --find-links=S:\python\scipy 0.15.0 scipyI have read the posts on here about requiring a compiler which if I understand correctly is the VS C++ compiler. I am using the 2010 version as I am using Python 3.4. This has worked for other packages.Do I have to use the window binary or is there a way I can get pip install to work?Many thanks for the help","[<code>numpy.distutils.system_info.NotFoundError:nolapack/blasresourcesfound</code><code>pipinstall--no-index--find-links=S:\python\scipy0.15.0scipy</code>]"
"['python'; 'pass-by-reference'; 'pass-by-value']","True","88804","8","78","1625294833","1234302703","","534375","","https://stackoverflow.com/questions/534375/passing-values-in-python","Passing values in Python","When you pass a collection like list array to another function in python does it make a copy of it or is it just a pointer?","[]"
"['list'; 'python']","True","86905","10","299","1648054742","1283794550","1648054742","3653298","CC BY-SA 4.0","https://stackoverflow.com/questions/3653298/concatenating-two-lists-difference-between-and-extend","Concatenating two lists - difference between '+=' and extend()","I've seen there are actually two (maybe more) ways to concatenate lists in Python:One way is to use the extend() method:a = [1 2]b = [2 3]b.extend(a)the other to use the plus (+) operator:b += aNow I wonder: which of those two options is the 'pythonic' way to do list concatenation and is there a difference between the two? (I've looked up the official Python tutorial but couldn't find anything anything about this topic).","[<code>extend()</code><code>a=[12]b=[23]b.extend(a)</code><code>b+=a</code>]"
"['python'; 'numpy']","True","557697","5","387","1614957268","1261927795","1454721368","1966207","CC BY-SA 3.0","https://stackoverflow.com/questions/1966207/converting-numpy-array-into-python-list-structure","Converting NumPy array into Python List structure?","How do I convert a NumPy array to a Python List (for example [[123][456]] ) and do it reasonably fast?","[<code>[[123][456]]</code>]"
"['python'; 'stdout'; 'capture']","True","84505","5","167","1642310256","1368638010","1627027133","16571150","CC BY-SA 4.0","https://stackoverflow.com/questions/16571150/how-to-capture-stdout-output-from-a-python-function-call","How to capture stdout output from a Python function call?","I'm using a Python library that does something to an objectdo_something(my_object)and changes it. While doing so it prints some statistics to stdout and I'd like to get a grip on this information. The proper solution would be to change do_something() to return the relevant informationout = do_something(my_object)but it will be a while before the devs of do_something() get to this issue. As a workaround I thought about parsing whatever do_something() writes to stdout.How can I capture stdout output between two points in the code e.g.start_capturing()do_something(my_object)out = end_capturing()?","[<code>do_something(my_object)</code><code>do_something()</code><code>out=do_something(my_object)</code><code>do_something()</code><code>do_something()</code><code>start_capturing()do_something(my_object)out=end_capturing()</code>]"
"['python'; 'linux'; 'centos']","True","431533","7","128","1616055792","1381259040","","19256127","CC BY-SA 3.0","https://stackoverflow.com/questions/19256127/two-versions-of-python-on-linux-how-to-make-2-7-the-default","Two versions of python on linux. how to make 2.7 the default","I've got two versions of python on my linuxbox:$pythonPython 2.6.6 (r266:84292 Jul 10 2013 22:48:45) [GCC 4.4.7 20120313 (Red Hat 4.4.7-3)] on linux2Type help copyright credits or license for more information.>>> $ /usr/local/bin/python2.7Python 2.7.3 (default Oct  8 2013 15:53:09) [GCC 4.4.7 20120313 (Red Hat 4.4.7-3)] on linux2Type help copyright credits or license for more information.>>> $ which python/usr/bin/python$ ls -al /usr/bin/python-rwxr-xr-x. 2 root root 4864 Jul 10 22:49 /usr/bin/pythonHow can I make 2.7 be the default version so when I type python it puts me in 2.7?","[<code>$pythonPython2.6.6(r266:84292Jul10201322:48:45)[GCC4.4.720120313(RedHat4.4.7-3)]onlinux2Typehelpcopyrightcreditsorlicenseformoreinformation.$/usr/local/bin/python2.7Python2.7.3(defaultOct8201315:53:09)[GCC4.4.720120313(RedHat4.4.7-3)]onlinux2Typehelpcopyrightcreditsorlicenseformoreinformation.$whichpython/usr/bin/python$ls-al/usr/bin/python-rwxr-xr-x.2rootroot4864Jul1022:49/usr/bin/python</code><code>python</code>]"
"['python'; 'list'; 'recursion']","True","61379","5","26","1633295786","1431519480","1633295786","30214531","CC BY-SA 4.0","https://stackoverflow.com/questions/30214531/basics-of-recursion-in-python","Basics of recursion in Python","Write a recursive function listSum that takes a list of integers and returns the sum of all integers in the list.Example:>>> listSum([1 3 4 5 6])19I know how to do this another way but not in the recursive way.def listSum(ls):    i = 0    s = 0    while i < len(ls):        s = s + ls[i]        i = i + 1    print(s)I need the basic way to do this since special built-in functions is not allowed.","[<code>listSum([13456])19</code><code>deflistSum(ls):i=0s=0whilei&ltlen(ls):s=s+ls[i]i=i+1print(s)</code>]"
"['python'; 'list'; 'performance'; 'replace']","True","842308","7","163","1515434351","1255031658","1432780798","1540049","","https://stackoverflow.com/questions/1540049/replace-values-in-list-using-python","Replace values in list using Python","I have a list where I want to replace values with None where condition() returns True.[0 1 2 3 4 5 6 7 8 9 10]For example if condition checks bool(item%2) should return:[None 1 None 3 None 5 None 7 None 9 None]What is the most efficient way to do this?","[<code>[012345678910]</code><code>[None1None3None5None7None9None]</code>]"
"['python'; 'string'; 'string-comparison']","True","418277","5","505","1636586994","1326196460","1326197500","8802860","CC BY-SA 3.0","https://stackoverflow.com/questions/8802860/checking-whether-a-string-starts-with-xxxx","Checking whether a string starts with XXXX","I would like to know how to check whether a string starts with hello in Python.In Bash I usually do:if [[ $string =~ ^hello ]]; then do something herefiHow do I achieve the same in Python?","[<code>if[[$string=~^hello]]thendosomethingherefi</code>]"
"['python'; 'python-2.7']","True","539950","12","276","1645910480","1319216999","1544122515","7852855","CC BY-SA 4.0","https://stackoverflow.com/questions/7852855/in-python-how-do-you-convert-a-datetime-object-to-seconds","In Python how do you convert a `datetime` object to seconds?","Apologies for the simple question... I'm new to Python... I have searched around and nothing seems to be working.I have a bunch of datetime objects and I want to calculate the number of seconds since a fixed time in the past for each one (for example since January 1 1970).  import datetimet = datetime.datetime(2009 10 21 0 0)This seems to be only differentiating between dates that have different days:t.toordinal()Any help is much appreciated.","[<code>importdatetimet=datetime.datetime(2009102100)</code><code>t.toordinal()</code>]"
"['python'; 'module'; 'global']","True","175594","12","125","1537828667","1222473587","1537828667","142545","CC BY-SA 4.0","https://stackoverflow.com/questions/142545/how-to-make-a-cross-module-variable","How to make a cross-module variable?","The __debug__ variable is handy in part because it affects every module. If I want to create another variable that works the same way how would I do it?The variable (let's be original and call it 'foo') doesn't have to be truly global in the sense that if I change foo in one module it is updated in others. I'd be fine if I could set foo before importing other modules and then they would see the same value for it.","[<code>__debug__</code>]"
"['python'; 'regex'; 'character-properties']","True","98168","2","87","1502276734","1230302404","1502276734","393843","CC BY-SA 3.0","https://stackoverflow.com/questions/393843/python-and-regular-expression-with-unicode","Python and regular expression with Unicode","I need to delete some Unicode symbols from the string 'بِسْمِ اللَّهِ الرَّحْمَٰنِ الرَّحِيمِ'I know they exist here for sure. I tried:re.sub('([\u064B-\u0652\u06D4\u0670\u0674\u06D5-\u06ED]+)' '' 'بِسْمِ اللَّهِ الرَّحْمَٰنِ الرَّحِيمِ')but it doesn't work. String stays the same. What am I doing wrong?","[<code>re.sub('([\u064B-\u0652\u06D4\u0670\u0674\u06D5-\u06ED]+)''''بِسْمِاللَّهِالرَّحْمَٰنِالرَّحِيمِ')</code>]"
"['python']","True","580948","3","284","1649314320","1352270844","1615250620","13264511","CC BY-SA 4.0","https://stackoverflow.com/questions/13264511/typeerror-unhashable-type-dict","TypeError: unhashable type: 'dict'","This piece of code is giving me an error unhashable type: dict can anyone explain to me what the solution is?negids = movie_reviews.fileids('neg')def word_feats(words):    return dict([(word True) for word in words])negfeats = [(word_feats(movie_reviews.words(fileids=[f])) 'neg') for f in negids]stopset = set(stopwords.words('english'))def stopword_filtered_word_feats(words):    return dict([(word True) for word in words if word not in stopset])result=stopword_filtered_word_feats(negfeats)","[<code>unhashabletype:dict</code><code>negids=movie_reviews.fileids('neg')defword_feats(words):returndict([(wordTrue)forwordinwords])negfeats=[(word_feats(movie_reviews.words(fileids=[f]))'neg')forfinnegids]stopset=set(stopwords.words('english'))defstopword_filtered_word_feats(words):returndict([(wordTrue)forwordinwordsifwordnotinstopset])result=stopword_filtered_word_feats(negfeats)</code>]"
"['python'; 'scala'; 'apache-spark'; 'pyspark'; 'apache-spark-mllib']","True","15174","1","43","1504262138","1438109641","1504172568","31684842","CC BY-SA 3.0","https://stackoverflow.com/questions/31684842/calling-java-scala-function-from-a-task","Calling Java/Scala function from a task","BackgroundMy original question here was Why using DecisionTreeModel.predict inside map function raises an exception? and is related to How to generate tuples of (original lable predicted label) on Spark with MLlib?When we use Scala API a recommended way of getting predictions for RDD[LabeledPoint] using DecisionTreeModel is to simply map over RDD:val labelAndPreds = testData.map { point =>  val prediction = model.predict(point.features)  (point.label prediction)}Unfortunately similar approach in PySpark doesn't work so well:labelsAndPredictions = testData.map(    lambda lp: (lp.label model.predict(lp.features))labelsAndPredictions.first()Exception: It appears that you are attempting to reference SparkContext from a broadcast variable action or transforamtion. SparkContext can only be used on the driver not in code that it run on workers. For more information see SPARK-5063.Instead of that official documentation recommends something like this:predictions = model.predict(testData.map(lambda x: x.features))labelsAndPredictions = testData.map(lambda lp: lp.label).zip(predictions)So what is going on here? There is no broadcast variable here and Scala API defines predict as follows:/** * Predict values for a single data point using the model trained. * * @param features array representing a single data point * @return Double prediction from the trained model */def predict(features: Vector): Double = {  topNode.predict(features)}/** * Predict values for the given data set using the model trained. * * @param features RDD representing data points to be predicted * @return RDD of predictions for each of the given data points */def predict(features: RDD[Vector]): RDD[Double] = {  features.map(x => predict(x))}so at least at the first glance calling from action or transformation is not a problem since prediction seems to be a local operation. ExplanationAfter some digging I figured out that the source of the problem is a JavaModelWrapper.call method invoked from DecisionTreeModel.predict. It access SparkContext which is required to call Java function:callJavaFunc(self._sc getattr(self._java_model name) *a)QuestionIn case of DecisionTreeModel.predict there is a recommended workaround and all the required code is already a part of the Scala API but is there any elegant way to handle problem like this in general? Only solutions I can think of right now are rather heavyweight:pushing everything down to JVM either by extending Spark classes through Implicit Conversions or adding some kind of wrappersusing Py4j gateway directly","[<code>DecisionTreeModel.predict</code><code>RDD[LabeledPoint]</code><code>DecisionTreeModel</code><code>RDD</code><code>vallabelAndPreds=testData.map{point=valprediction=model.predict(point.features)(point.labelprediction)}</code><code>labelsAndPredictions=testData.map(lambdalp:(lp.labelmodel.predict(lp.features))labelsAndPredictions.first()</code><code>predictions=model.predict(testData.map(lambdax:x.features))labelsAndPredictions=testData.map(lambdalp:lp.label).zip(predictions)</code><code>predict</code><code>/***Predictvaluesforasingledatapointusingthemodeltrained.**@paramfeaturesarrayrepresentingasingledatapoint*@returnDoublepredictionfromthetrainedmodel*/defpredict(features:Vector):Double={topNode.predict(features)}/***Predictvaluesforthegivendatasetusingthemodeltrained.**@paramfeaturesRDDrepresentingdatapointstobepredicted*@returnRDDofpredictionsforeachofthegivendatapoints*/defpredict(features:RDD[Vector]):RDD[Double]={features.map(x=predict(x))}</code><code>JavaModelWrapper.call</code><code>SparkContext</code><code>callJavaFunc(self._scgetattr(self._java_modelname)*a)</code><code>DecisionTreeModel.predict</code>]"
